industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
12,0.82,445.0,13.0,59,246.48575949367088,11,3,2022
21,0.15,253.0,5.0,59,246.48575949367088,11,3,2022
5,0.265281748213304,50.0,3.0,59,11.0,11,3,2022
21,0.18,1900.0,13.0,59,550.0,11,2,2022
7,0.12,2300.0,8.0,59,156.0,11,2,2022
7,0.1,468.0,9.0,59,142.0,11,2,2022
3,0.22,607.0,5.0,59,134.0,11,2,2022
25,0.1,92.0,4.0,25,100.0,11,2,2022
7,0.15,188.0,0.0,17,100.0,11,2,2022
9,0.5,103.0,4.0,59,50.0,11,2,2022
3,0.13,157.0,0.0,59,10.0,11,2,2022
3,0.3,0.0,1.0,47,246.48575949367088,11,2,2022
25,0.265281748213304,8.0,14.0,37,246.48575949367088,11,2,2022
27,0.265281748213304,3600.0,0.0,59,259.0,11,1,2022
28,0.265281748213304,157.0,14.0,59,226.0,11,1,2022
19,0.265281748213304,157.0,13.0,59,200.0,11,1,2022
7,0.07,144.0,13.0,59,140.0,11,1,2022
22,0.33,148.0,4.0,59,75.0,11,1,2022
9,0.18,377.0,0.0,52,70.0,11,1,2022
9,0.18,477.0,0.0,37,70.0,11,1,2022
9,0.06,479.0,0.0,37,70.0,11,1,2022
17,0.05,300.0,4.0,7,50.0,11,1,2022
17,0.265281748213304,56.0,3.0,7,24.0,11,1,2022
2,0.265281748213304,157.0,0.0,5,10.0,11,1,2022
12,0.2,212.0,4.0,59,246.48575949367088,11,1,2022
26,0.265281748213304,28.0,3.0,59,15.0,11,1,2022
12,0.1,568.0,5.0,52,300.0,10,31,2022
14,0.265281748213304,213.0,5.0,59,60.0,10,31,2022
7,0.27,11.0,3.0,59,30.0,10,31,2022
7,0.2,85.0,3.0,59,25.0,10,31,2022
23,0.265281748213304,17.0,2.0,22,23.0,10,31,2022
5,0.3,49.0,3.0,22,246.48575949367088,10,31,2022
23,0.265281748213304,108.0,13.0,59,150.0,10,28,2022
9,1.0,35.0,3.0,59,100.0,10,28,2022
12,0.21,157.0,0.0,59,32.0,10,28,2022
9,0.35,11.0,4.0,17,246.48575949367088,10,28,2022
1,0.43,163.0,3.0,7,210.0,10,27,2022
7,0.17,277.0,3.0,59,84.0,10,27,2022
10,0.265281748213304,328.0,7.0,59,13.0,10,27,2022
18,1.0,157.0,1.0,22,246.48575949367088,10,27,2022
23,0.265281748213304,157.0,0.0,59,246.48575949367088,10,27,2022
11,0.08,157.0,13.0,59,3000.0,10,26,2022
8,0.15,114.0,13.0,59,400.0,10,26,2022
21,0.05,97.0,13.0,59,300.0,10,26,2022
25,0.17,750.0,7.0,59,200.0,10,26,2022
27,0.265281748213304,3600.0,0.0,59,173.0,10,26,2022
7,0.12,157.0,2.0,59,94.0,10,26,2022
11,0.265281748213304,683.0,6.0,59,246.48575949367088,10,26,2022
7,0.42,553.0,5.0,59,150.0,10,25,2022
7,0.12,142.0,4.0,59,30.0,10,25,2022
10,0.5,15.0,1.0,25,17.0,10,25,2022
18,0.35,157.0,5.0,59,246.48575949367088,10,25,2022
15,0.265281748213304,1100.0,6.0,59,246.48575949367088,10,25,2022
12,0.05,157.0,13.0,34,4000.0,10,24,2022
12,0.2,462.0,4.0,59,400.0,10,24,2022
25,0.14,849.0,7.0,59,198.0,10,24,2022
21,0.265281748213304,214.0,0.0,17,100.0,10,24,2022
19,0.04,336.0,5.0,5,50.0,10,24,2022
12,0.16,86.0,0.0,25,62.0,10,23,2022
12,0.38,36.0,0.0,25,23.0,10,23,2022
24,0.1,138.0,12.0,59,120.0,10,21,2022
25,0.01,157.0,13.0,59,100.0,10,21,2022
7,0.33,30.0,0.0,17,43.0,10,21,2022
12,0.3,4.0,2.0,22,30.0,10,21,2022
27,0.54,575.0,13.0,59,246.48575949367088,10,21,2022
17,0.12,127.0,4.0,5,227.0,10,20,2022
21,0.46,151.0,4.0,59,64.0,10,20,2022
20,0.11,203.0,4.0,59,23.0,10,20,2022
24,0.265281748213304,5.0,12.0,59,20.0,10,20,2022
27,0.265281748213304,629.0,13.0,58,246.48575949367088,10,20,2022
21,0.2,365.0,6.0,59,246.48575949367088,10,20,2022
19,0.5,260.0,13.0,59,116.0,10,20,2022
9,0.265281748213304,3400.0,9.0,59,250.0,10,19,2022
7,0.3,177.0,3.0,59,32.0,10,19,2022
25,0.12,88.0,3.0,58,20.0,10,19,2022
21,0.265281748213304,13.0,3.0,59,246.48575949367088,10,19,2022
4,0.265281748213304,596.0,8.0,4,246.48575949367088,10,19,2022
21,0.265281748213304,313.0,0.0,59,246.48575949367088,10,19,2022
23,0.07,1700.0,8.0,59,84.0,10,18,2022
23,0.21,71.0,13.0,59,56.0,10,18,2022
12,0.265281748213304,189.0,3.0,17,29.0,10,17,2022
17,0.05,157.0,0.0,0,50.0,10,17,2022
19,0.265281748213304,1.0,13.0,59,246.48575949367088,10,17,2022
3,1.0,42.0,3.0,17,246.48575949367088,10,17,2022
18,0.21,235.0,0.0,59,24.0,10,16,2022
11,0.265281748213304,157.0,0.0,9,246.48575949367088,10,16,2022
21,0.27,157.0,0.0,59,378.0,10,14,2022
9,0.19,122.0,13.0,59,246.48575949367088,10,14,2022
7,1.0,9.0,0.0,58,246.48575949367088,10,14,2022
5,1.0,157.0,1.0,22,246.48575949367088,10,14,2022
24,0.265281748213304,65.0,13.0,59,90.0,10,13,2022
2,1.0,10.0,14.0,59,65.0,10,13,2022
25,0.265281748213304,61.0,4.0,59,246.48575949367088,10,13,2022
5,0.05,5500.0,12.0,22,2500.0,10,12,2022
24,0.1,426.0,6.0,59,150.0,10,12,2022
19,0.265281748213304,1500.0,13.0,52,150.0,10,12,2022
5,0.75,17.0,2.0,22,19.0,10,12,2022
12,0.1,657.0,7.0,59,500.0,10,11,2022
7,0.265281748213304,450.0,4.0,59,57.0,10,11,2022
7,0.11,1500.0,5.0,59,136.0,10,11,2022
21,0.3,217.0,4.0,59,100.0,10,11,2022
19,0.265281748213304,20.0,2.0,34,56.0,10,11,2022
5,0.13,235.0,0.0,59,55.0,10,11,2022
17,0.35,2.0,1.0,12,35.0,10,11,2022
6,0.265281748213304,16.0,2.0,58,246.48575949367088,10,11,2022
3,0.265281748213304,157.0,0.0,20,246.48575949367088,10,11,2022
10,0.265281748213304,157.0,1.0,59,27.0,10,11,2022
9,0.265281748213304,367.0,13.0,59,611.0,10,10,2022
17,0.11,1100.0,13.0,59,76.0,10,10,2022
13,0.96,103.0,5.0,59,96.0,10,10,2022
12,0.2,315.0,4.0,59,67.0,10,10,2022
13,0.33,58.0,0.0,59,246.48575949367088,10,10,2022
23,1.0,157.0,14.0,59,246.48575949367088,10,9,2022
12,0.04,585.0,13.0,59,120.0,10,7,2022
4,0.265281748213304,30.0,5.0,59,85.0,10,7,2022
3,0.3,156.0,0.0,48,2000.0,10,6,2022
8,0.12,1900.0,13.0,59,500.0,10,6,2022
21,0.265281748213304,347.0,4.0,59,110.0,10,6,2022
5,0.05,157.0,14.0,59,51.0,10,6,2022
9,0.06,1900.0,9.0,59,50.0,10,6,2022
7,0.265281748213304,645.0,0.0,48,246.48575949367088,10,6,2022
7,0.265281748213304,29.0,3.0,35,246.48575949367088,10,6,2022
7,0.4,58.0,3.0,59,246.48575949367088,10,6,2022
18,0.265281748213304,2100.0,13.0,52,246.48575949367088,10,6,2022
22,0.25,29.0,4.0,59,50.0,10,5,2022
12,0.5,73.0,3.0,59,246.48575949367088,10,5,2022
26,0.09,253.0,13.0,59,200.0,10,4,2022
27,0.16,105.0,3.0,1,65.0,10,4,2022
21,0.13,35.0,3.0,59,40.0,10,4,2022
4,0.05,157.0,5.0,59,246.48575949367088,10,4,2022
7,0.05,534.0,5.0,23,246.48575949367088,10,4,2022
17,0.15,360.0,4.0,59,246.48575949367088,10,3,2022
8,0.265281748213304,298.0,4.0,59,22.0,10,3,2022
3,0.4,157.0,14.0,22,60.0,10,2,2022
27,0.1,8.0,14.0,59,78.0,9,30,2022
27,0.1,607.0,6.0,31,246.48575949367088,9,30,2022
9,1.0,157.0,0.0,59,15.0,9,30,2022
12,0.265281748213304,255.0,5.0,59,246.48575949367088,9,30,2022
23,0.265281748213304,237.0,13.0,17,125.0,9,29,2022
13,0.2,173.0,5.0,59,40.0,9,29,2022
7,0.1,385.0,0.0,17,246.48575949367088,9,29,2022
10,0.265281748213304,107.0,5.0,17,246.48575949367088,9,29,2022
24,0.09,536.0,13.0,59,671.0,9,28,2022
26,0.265281748213304,203.0,5.0,59,246.48575949367088,9,28,2022
27,0.1,575.0,13.0,59,246.48575949367088,9,28,2022
21,0.12,180.0,3.0,59,40.0,9,27,2022
4,0.265281748213304,692.0,0.0,58,246.48575949367088,9,27,2022
9,0.265281748213304,2900.0,0.0,59,246.48575949367088,9,24,2022
7,0.265281748213304,706.0,6.0,59,180.0,9,23,2022
7,0.15,150.0,3.0,17,70.0,9,23,2022
9,0.035,166.0,4.0,59,26.0,9,23,2022
25,0.05,474.0,5.0,7,24.0,9,23,2022
19,1.0,6.0,1.0,59,246.48575949367088,9,23,2022
3,0.33,1400.0,12.0,59,110.0,9,22,2022
7,0.265281748213304,3700.0,0.0,52,100.0,9,22,2022
23,0.35,136.0,5.0,58,246.48575949367088,9,22,2022
0,1.0,1.0,0.0,59,100.0,9,21,2022
10,0.265281748213304,5.0,1.0,59,246.48575949367088,9,21,2022
21,0.265281748213304,1600.0,13.0,59,271.0,9,20,2022
12,0.265281748213304,8.0,1.0,59,109.0,9,20,2022
26,0.16,190.0,4.0,7,78.0,9,20,2022
27,0.02,244.0,14.0,5,75.0,9,20,2022
27,0.1,282.0,13.0,59,246.48575949367088,9,20,2022
23,0.04,62.0,14.0,59,246.48575949367088,9,20,2022
27,0.265281748213304,5000.0,11.0,22,200.0,9,19,2022
12,0.43,75.0,3.0,59,29.0,9,19,2022
17,0.02,456.0,7.0,59,246.48575949367088,9,19,2022
9,0.265281748213304,157.0,0.0,23,246.48575949367088,9,18,2022
7,0.2,140.0,4.0,22,190.0,9,16,2022
7,0.1,271.0,6.0,59,40.0,9,16,2022
26,0.11,42.0,13.0,59,193.0,9,15,2022
18,0.15,126.0,13.0,52,70.0,9,15,2022
10,0.2,67.0,4.0,59,35.0,9,15,2022
12,0.265281748213304,90.0,3.0,59,246.48575949367088,9,15,2022
17,0.07,108.0,0.0,59,246.48575949367088,9,15,2022
19,0.11,614.0,13.0,59,800.0,9,14,2022
17,0.3,137.0,3.0,17,59.0,9,14,2022
19,0.05,604.0,5.0,17,50.0,9,14,2022
18,0.265281748213304,121900.0,13.0,59,30.0,9,14,2022
13,0.14,83.0,4.0,21,246.48575949367088,9,14,2022
12,0.75,445.0,13.0,59,160.0,9,13,2022
7,0.05,1800.0,5.0,58,100.0,9,13,2022
17,0.06,445.0,13.0,59,100.0,9,13,2022
18,0.17,413.0,7.0,59,80.0,9,13,2022
17,0.12,197.0,0.0,59,246.48575949367088,9,13,2022
21,1.0,33.0,2.0,61,246.48575949367088,9,13,2022
27,0.265281748213304,28.0,14.0,5,60.0,9,12,2022
4,0.265281748213304,81.0,5.0,59,25.0,9,12,2022
10,0.28,17.0,2.0,25,11.0,9,12,2022
19,0.23,91.0,3.0,59,246.48575949367088,9,12,2022
23,0.24,526.0,13.0,59,246.48575949367088,9,12,2022
4,0.265281748213304,84.0,3.0,59,246.48575949367088,9,12,2022
9,0.265281748213304,6.0,14.0,7,350.0,9,9,2022
6,0.265281748213304,145.0,4.0,1,58.0,9,9,2022
18,0.265281748213304,413.0,7.0,59,5.0,9,9,2022
3,0.1,328.0,3.0,20,246.48575949367088,9,9,2022
7,0.265281748213304,33.0,2.0,13,246.48575949367088,9,9,2022
7,1.0,125.0,5.0,59,246.48575949367088,9,9,2022
5,0.265281748213304,175.0,14.0,59,246.48575949367088,9,9,2022
23,0.15,45.0,0.0,59,246.48575949367088,9,9,2022
5,1.0,20.0,4.0,22,246.48575949367088,9,9,2022
5,0.265281748213304,686.0,5.0,2,200.0,9,8,2022
23,0.08,120.0,0.0,54,55.0,9,8,2022
12,0.265281748213304,120.0,4.0,59,23.0,9,8,2022
4,0.07,200.0,13.0,59,246.48575949367088,9,8,2022
21,0.265281748213304,157.0,14.0,59,246.48575949367088,9,8,2022
9,1.0,173.0,0.0,12,150.0,9,7,2022
9,0.265281748213304,749.0,14.0,48,60.0,9,7,2022
27,0.265281748213304,24700.0,13.0,29,60.0,9,7,2022
7,0.265281748213304,172.0,0.0,22,50.0,9,7,2022
26,0.05,240.0,5.0,59,49.0,9,7,2022
20,0.05,469.0,7.0,59,45.0,9,7,2022
24,0.03,143.0,9.0,59,27.0,9,7,2022
4,0.265281748213304,264.0,4.0,25,246.48575949367088,9,7,2022
12,0.5,100.0,4.0,59,246.48575949367088,9,7,2022
19,0.265281748213304,100.0,5.0,25,246.48575949367088,9,7,2022
12,0.33,42.0,3.0,59,40.0,9,6,2022
14,0.33,41.0,4.0,25,30.0,9,6,2022
21,0.14,108.0,4.0,59,246.48575949367088,9,6,2022
18,0.25,163.0,0.0,59,246.48575949367088,9,6,2022
7,0.05,91.0,3.0,36,23.0,9,2,2022
23,0.265281748213304,16.0,3.0,36,246.48575949367088,9,2,2022
2,0.265281748213304,8600.0,13.0,48,246.48575949367088,9,2,2022
3,0.15,250.0,0.0,5,100.0,9,1,2022
12,0.08,379.0,6.0,59,90.0,9,1,2022
23,0.265281748213304,122.0,13.0,7,70.0,9,1,2022
8,0.15,95.0,0.0,17,55.0,9,1,2022
7,0.265281748213304,67.0,3.0,52,12.0,9,1,2022
2,0.2,4900.0,13.0,59,1280.0,8,31,2022
12,0.16,910.0,13.0,59,140.0,8,31,2022
7,0.1,188.0,0.0,17,100.0,8,31,2022
7,0.1,1300.0,13.0,59,70.0,8,31,2022
24,0.265281748213304,496.0,7.0,59,45.0,8,31,2022
2,0.265281748213304,44.0,3.0,22,40.0,8,31,2022
12,0.2,173.0,13.0,59,30.0,8,31,2022
21,0.1,169.0,5.0,59,29.0,8,31,2022
23,0.36,157.0,0.0,17,26.0,8,31,2022
10,0.265281748213304,221.0,0.0,59,246.48575949367088,8,31,2022
21,1.0,117.0,4.0,59,246.48575949367088,8,31,2022
19,0.265281748213304,157.0,0.0,18,246.48575949367088,8,31,2022
19,0.265281748213304,212.0,5.0,59,81.0,8,30,2022
25,0.1,123.0,4.0,58,38.0,8,30,2022
23,0.265281748213304,47.0,2.0,59,30.0,8,30,2022
23,0.265281748213304,1100.0,7.0,22,300.0,8,29,2022
12,0.3,44.0,3.0,59,95.0,8,29,2022
3,0.265281748213304,310.0,4.0,59,246.48575949367088,8,29,2022
2,0.265281748213304,287.0,13.0,59,246.48575949367088,8,29,2022
27,0.265281748213304,231.0,13.0,25,246.48575949367088,8,28,2022
19,0.265281748213304,974.0,14.0,59,80.0,8,26,2022
25,0.265281748213304,1200.0,13.0,59,24.0,8,26,2022
7,0.07,78.0,3.0,59,20.0,8,26,2022
21,0.265281748213304,905.0,0.0,59,246.48575949367088,8,26,2022
9,0.265281748213304,280.0,14.0,59,40.0,8,25,2022
23,0.1,157.0,14.0,5,25.0,8,25,2022
17,0.1,361.0,12.0,59,246.48575949367088,8,25,2022
15,0.07,330.0,6.0,59,246.48575949367088,8,25,2022
21,1.0,117.0,3.0,59,140.0,8,24,2022
7,0.2,24.0,2.0,59,15.0,8,24,2022
9,0.265281748213304,157.0,0.0,59,246.48575949367088,8,24,2022
27,0.16,646.0,5.0,17,180.0,8,23,2022
23,0.2,472.0,0.0,59,138.0,8,23,2022
19,0.08,91.0,4.0,7,50.0,8,23,2022
10,0.08,114.0,4.0,59,31.0,8,23,2022
10,0.5,3.0,1.0,59,29.0,8,23,2022
4,0.26,1000.0,8.0,59,246.48575949367088,8,23,2022
23,0.265281748213304,157.0,13.0,1,246.48575949367088,8,23,2022
5,0.265281748213304,136.0,0.0,59,246.48575949367088,8,23,2022
9,0.17,73.0,2.0,59,246.48575949367088,8,22,2022
23,1.0,56.0,0.0,22,246.48575949367088,8,22,2022
25,0.14,1.0,1.0,25,100.0,8,21,2022
25,0.1,21.0,14.0,59,55.0,8,21,2022
17,0.03,187.0,5.0,59,13.0,8,20,2022
23,0.05,1700.0,13.0,59,870.0,8,19,2022
7,0.265281748213304,2300.0,9.0,59,50.0,8,19,2022
3,0.8,157.0,0.0,48,40.0,8,19,2022
13,0.05,214.0,13.0,59,110.0,8,18,2022
12,0.17,215.0,4.0,59,35.0,8,18,2022
7,0.265281748213304,704.0,5.0,59,246.48575949367088,8,18,2022
12,0.1,209.0,4.0,59,246.48575949367088,8,18,2022
17,0.05,178.0,5.0,7,246.48575949367088,8,18,2022
25,0.14,80.0,3.0,59,125.0,8,17,2022
19,0.82,157.0,1.0,5,83.0,8,17,2022
3,0.21,157.0,0.0,1,74.0,8,17,2022
19,0.265281748213304,74.0,4.0,59,54.0,8,17,2022
3,0.2,157.0,2.0,59,52.0,8,17,2022
7,0.265281748213304,104.0,4.0,5,50.0,8,17,2022
12,0.14,293.0,5.0,7,80.0,8,16,2022
4,0.09,205.0,5.0,25,12.0,8,16,2022
10,0.15,11.0,2.0,59,5.0,8,16,2022
3,0.265281748213304,156.0,0.0,48,246.48575949367088,8,16,2022
5,1.0,77.0,14.0,59,246.48575949367088,8,16,2022
21,0.1,253.0,5.0,59,246.48575949367088,8,16,2022
19,0.265281748213304,467.0,0.0,59,246.48575949367088,8,16,2022
12,0.13,791.0,13.0,59,250.0,8,15,2022
7,0.12,665.0,13.0,59,220.0,8,15,2022
12,0.37,380.0,13.0,59,16.0,8,15,2022
23,0.15,305.0,13.0,59,246.48575949367088,8,15,2022
21,0.265281748213304,15.0,2.0,25,11.0,8,14,2022
19,0.265281748213304,45.0,2.0,59,246.48575949367088,8,13,2022
8,0.13,1900.0,13.0,59,784.0,8,12,2022
3,0.1,169.0,13.0,59,246.48575949367088,8,12,2022
19,0.265281748213304,20.0,2.0,59,246.48575949367088,8,12,2022
12,0.33,255.0,5.0,59,175.0,8,11,2022
12,0.2,218.0,4.0,59,90.0,8,11,2022
15,0.08,201.0,5.0,59,60.0,8,11,2022
23,0.09,42.0,2.0,28,54.0,8,11,2022
12,0.265281748213304,204.0,4.0,8,30.0,8,11,2022
22,0.265281748213304,26.0,4.0,1,7.0,8,11,2022
7,0.02,24.0,13.0,59,246.48575949367088,8,11,2022
5,0.1,40.0,3.0,5,47.0,8,10,2022
17,0.12,105.0,4.0,58,30.0,8,10,2022
21,0.2,160.0,3.0,59,246.48575949367088,8,10,2022
17,1.0,238.0,4.0,58,246.48575949367088,8,10,2022
12,0.2,301.0,5.0,59,246.48575949367088,8,10,2022
12,0.2,75.0,13.0,59,800.0,8,9,2022
17,0.3,300.0,4.0,7,400.0,8,9,2022
13,0.04,1100.0,13.0,59,270.0,8,9,2022
12,0.25,533.0,13.0,59,130.0,8,9,2022
17,0.265281748213304,58.0,13.0,25,100.0,8,9,2022
23,0.03,338.0,6.0,5,60.0,8,9,2022
7,0.265281748213304,504.0,5.0,59,60.0,8,9,2022
2,0.17,165.0,0.0,1,50.0,8,9,2022
23,0.3,114.0,4.0,59,48.0,8,9,2022
12,0.265281748213304,237.0,13.0,59,40.0,8,9,2022
24,0.265281748213304,102.0,3.0,7,12.0,8,9,2022
12,0.12,272.0,13.0,59,246.48575949367088,8,9,2022
7,0.15,814.0,0.0,59,246.48575949367088,8,9,2022
9,1.0,7.0,1.0,59,246.48575949367088,8,9,2022
18,0.1,166.0,13.0,59,246.48575949367088,8,9,2022
27,0.265281748213304,504.0,13.0,59,246.48575949367088,8,9,2022
9,0.265281748213304,478.0,13.0,59,246.48575949367088,8,9,2022
23,0.15,1400.0,13.0,59,500.0,8,8,2022
15,0.15,507.0,7.0,5,500.0,8,8,2022
27,0.265281748213304,1300.0,13.0,59,337.0,8,8,2022
2,0.265281748213304,535.0,13.0,59,63.0,8,8,2022
4,0.265281748213304,188.0,5.0,59,36.0,8,8,2022
17,0.05,76.0,13.0,25,20.0,8,8,2022
9,0.15,120.0,5.0,59,246.48575949367088,8,8,2022
4,0.265281748213304,1000.0,8.0,59,246.48575949367088,8,8,2022
2,0.1,30.0,14.0,59,140.0,8,5,2022
23,0.1,28.0,3.0,7,50.0,8,5,2022
17,0.17,42.0,2.0,7,31.0,8,5,2022
15,0.265281748213304,76.0,3.0,59,246.48575949367088,8,5,2022
26,0.265281748213304,497.0,5.0,59,246.48575949367088,8,5,2022
7,0.13,679.0,13.0,59,250.0,8,4,2022
23,0.17,157.0,3.0,7,216.0,8,4,2022
2,0.17,652.0,0.0,59,200.0,8,4,2022
12,0.08,242.0,13.0,59,100.0,8,4,2022
5,0.04,166.0,6.0,22,80.0,8,4,2022
26,0.265281748213304,85.0,14.0,59,80.0,8,4,2022
5,0.33,20.0,2.0,59,73.0,8,4,2022
1,0.12,163.0,3.0,7,70.0,8,4,2022
26,0.265281748213304,44.0,13.0,59,50.0,8,4,2022
12,0.16,100.0,4.0,59,246.48575949367088,8,4,2022
7,0.2,290.0,3.0,5,246.48575949367088,8,4,2022
2,0.265281748213304,59.0,14.0,59,246.48575949367088,8,4,2022
19,0.1,157.0,14.0,59,246.48575949367088,8,4,2022
5,0.3,20.0,3.0,23,246.48575949367088,8,4,2022
12,0.265281748213304,244.0,4.0,59,149.0,8,3,2022
17,0.2,39.0,2.0,7,47.0,8,3,2022
9,0.265281748213304,122.0,13.0,59,40.0,8,3,2022
10,0.265281748213304,39.0,3.0,59,13.0,8,3,2022
27,0.265281748213304,497.0,6.0,22,246.48575949367088,8,3,2022
13,0.15,189.0,14.0,59,246.48575949367088,8,3,2022
2,0.2,542.0,0.0,17,246.48575949367088,8,3,2022
17,0.15,9.0,12.0,30,246.48575949367088,8,3,2022
7,0.23,5600.0,13.0,59,713.0,8,2,2022
25,0.37,342.0,13.0,59,115.0,8,2,2022
5,0.265281748213304,292.0,6.0,22,100.0,8,2,2022
15,0.265281748213304,107.0,0.0,59,90.0,8,2,2022
20,0.25,175.0,4.0,59,80.0,8,2,2022
24,0.05,489.0,8.0,59,60.0,8,2,2022
15,0.2,26.0,3.0,28,54.0,8,2,2022
10,0.265281748213304,71.0,14.0,59,40.0,8,2,2022
20,0.3,75.0,3.0,59,23.0,8,2,2022
23,0.08,266.0,6.0,59,19.0,8,2,2022
12,0.1,530.0,13.0,59,246.48575949367088,8,2,2022
18,0.265281748213304,151.0,13.0,59,246.48575949367088,8,2,2022
7,0.5,58.0,4.0,5,58.0,8,1,2022
5,0.265281748213304,1.0,1.0,59,246.48575949367088,8,1,2022
9,0.265281748213304,194.0,5.0,22,246.48575949367088,8,1,2022
18,0.265281748213304,157.0,0.0,58,246.48575949367088,8,1,2022
19,0.265281748213304,157.0,13.0,59,246.48575949367088,8,1,2022
27,1.0,20.0,2.0,59,246.48575949367088,8,1,2022
19,0.265281748213304,10.0,2.0,37,246.48575949367088,8,1,2022
17,1.0,18.0,3.0,1,75.0,7,31,2022
10,0.32,15.0,1.0,25,16.0,7,31,2022
17,0.5,157.0,0.0,59,246.48575949367088,7,31,2022
27,0.265281748213304,5000.0,11.0,22,1000.0,7,29,2022
7,0.25,681.0,4.0,7,125.0,7,29,2022
9,0.265281748213304,229.0,5.0,59,50.0,7,29,2022
9,0.265281748213304,58.0,3.0,59,43.0,7,29,2022
17,0.06,65.0,4.0,59,40.0,7,29,2022
28,0.265281748213304,11.0,0.0,7,22.0,7,29,2022
3,0.265281748213304,11.0,0.0,47,246.48575949367088,7,29,2022
9,0.265281748213304,1700.0,13.0,9,246.48575949367088,7,29,2022
21,1.0,6.0,0.0,1,246.48575949367088,7,29,2022
21,0.265281748213304,405.0,4.0,59,136.0,7,28,2022
5,0.33,51.0,3.0,59,60.0,7,28,2022
7,0.2,510.0,14.0,59,60.0,7,28,2022
7,0.265281748213304,130.0,13.0,35,45.0,7,28,2022
23,0.265281748213304,202.0,13.0,59,23.0,7,28,2022
2,0.265281748213304,1.0,1.0,7,22.0,7,28,2022
5,0.2,426.0,13.0,59,246.48575949367088,7,28,2022
23,0.265281748213304,12.0,2.0,22,246.48575949367088,7,28,2022
24,0.265281748213304,12.0,2.0,59,246.48575949367088,7,28,2022
19,0.19,72.0,5.0,59,246.48575949367088,7,28,2022
18,0.265281748213304,17.0,14.0,59,246.48575949367088,7,28,2022
6,0.2,491.0,0.0,59,246.48575949367088,7,28,2022
27,0.06,10700.0,13.0,59,840.0,7,27,2022
18,0.02,307.0,7.0,59,39.0,7,27,2022
3,0.24,98.0,0.0,7,30.0,7,27,2022
17,0.04,60.0,6.0,25,30.0,7,27,2022
23,0.1,122.0,13.0,7,1000.0,7,26,2022
21,0.265281748213304,214.0,0.0,17,90.0,7,26,2022
19,0.08,111.0,13.0,25,60.0,7,26,2022
7,0.17,41.0,3.0,1,40.0,7,26,2022
17,0.03,394.0,13.0,59,38.0,7,26,2022
22,0.3,22.0,2.0,59,23.0,7,26,2022
3,0.06,279.0,4.0,1,20.0,7,26,2022
19,0.265281748213304,974.0,14.0,59,80.0,7,25,2022
12,0.09,409.0,13.0,59,25.0,7,25,2022
12,0.06,272.0,6.0,59,246.48575949367088,7,25,2022
26,1.0,18.0,14.0,25,120.0,7,24,2022
12,0.2,69.0,4.0,59,50.0,7,22,2022
10,0.265281748213304,58.0,3.0,59,45.0,7,22,2022
7,0.22,15.0,2.0,5,28.0,7,22,2022
12,0.05,328.0,5.0,59,15.0,7,22,2022
25,0.265281748213304,157.0,0.0,59,246.48575949367088,7,22,2022
23,0.05,137.0,3.0,59,246.48575949367088,7,22,2022
12,0.265281748213304,178.0,13.0,59,246.48575949367088,7,22,2022
24,0.265281748213304,200.0,5.0,59,246.48575949367088,7,22,2022
20,0.265281748213304,62.0,14.0,59,246.48575949367088,7,22,2022
3,0.25,490.0,5.0,58,150.0,7,21,2022
18,0.35,157.0,5.0,59,140.0,7,21,2022
25,0.22,157.0,13.0,59,130.0,7,21,2022
8,0.15,404.0,7.0,59,95.0,7,21,2022
27,0.1,329.0,5.0,59,63.0,7,21,2022
9,0.33,72.0,3.0,59,60.0,7,21,2022
12,0.05,42.0,3.0,59,11.0,7,21,2022
12,0.1,247.0,6.0,59,246.48575949367088,7,21,2022
26,0.265281748213304,45.0,3.0,59,246.48575949367088,7,21,2022
20,0.5,356.0,7.0,59,246.48575949367088,7,21,2022
20,0.265281748213304,192.0,4.0,59,246.48575949367088,7,21,2022
19,0.265281748213304,157.0,12.0,59,246.48575949367088,7,21,2022
9,0.265281748213304,2800.0,13.0,34,390.0,7,20,2022
21,0.2,310.0,4.0,59,200.0,7,20,2022
7,0.265281748213304,992.0,6.0,59,75.0,7,20,2022
19,0.265281748213304,48.0,4.0,59,60.0,7,20,2022
27,0.02,4900.0,13.0,59,60.0,7,20,2022
24,0.16,125.0,4.0,7,57.0,7,20,2022
19,0.2,51.0,0.0,25,30.0,7,20,2022
18,0.265281748213304,159.0,5.0,59,23.0,7,20,2022
24,0.09,58.0,3.0,7,15.0,7,20,2022
10,0.265281748213304,1.0,1.0,59,13.0,7,20,2022
12,0.265281748213304,2000.0,13.0,59,1000.0,7,19,2022
12,0.31,856.0,9.0,59,450.0,7,19,2022
7,0.265281748213304,323.0,6.0,59,38.0,7,19,2022
23,0.265281748213304,766.0,0.0,17,28.0,7,19,2022
10,0.2,157.0,0.0,58,28.0,7,19,2022
12,0.13,570.0,5.0,59,246.48575949367088,7,19,2022
12,0.265281748213304,200.0,4.0,59,94.0,7,18,2022
3,0.07,423.0,0.0,59,68.0,7,18,2022
17,0.1,245.0,3.0,59,30.0,7,18,2022
12,0.265281748213304,323.0,3.0,59,246.48575949367088,7,18,2022
9,0.25,107.0,14.0,59,246.48575949367088,7,18,2022
8,0.35,269.0,5.0,59,246.48575949367088,7,18,2022
